405|US-P8429|204720|N&A Peanut Butter Flavor - W.S. - K|4934|7/15/2008|7/14/2008|NULL|7/15/2008|Bridget McGowan|38.00|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Marcelino|98.00%|080714-3|1|5-G Pail|Net Weight = 1 x 38# pail|NULL|Yes|Yes|3549|Kelly Foods PO#14525|6/17/2008|080617-4|NULL|y|clear golden yellow liquid|char of peanut butter|NULL|NULL|0.40% in 15% sugar water|char of peanut butter|n|NULL|NULL|NULL|y|refractive index: 1.4514 @ 22.5 C|NULL|NULL|1 x 38 lb pail|0.9488 @22.2 C
406|US-F104K|202790|Artificial Furanone Replacement 10X in MCT - O.S.|4934|7/15/2008|7/14/2008|NULL|NULL|Bridget McGowan|2.01|0.00|lbs|grams|grams|Yes|NULL|N/A|1|Marcelino|98.00%|080714-2|1|5-G Pail|Intermediate to US-P8429|NULL|Yes|Yes|3532|Kelly Foods PO#14525|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
407|116a01|200640|N&A Blueberry Muffin Flavor - W.S.|5021|7/18/2008|7/16/2008|NULL|7/16/2008|Bridget McGowan|258.00|0.00|lbs|grams|lbs|Yes|NULL|N/A|1|Marcelino|98.00%|080716-1|1|50-G Wheels|Net Weight = 6 x 43# pails|NULL|Yes|Yes|3626|Parker Products PO#16818|5/15/2008|080515-1|NULL|y|clear colorless liquid|char of blueberry|NULL|NULL|0.20% in 15% sugar water w/ 0.20% citric acid|char of blueberry|n|NULL|NULL|NULL|y|refractive index: 1.4361 @ 22.9 C, lot #: 080716-1, DOM: 7-16-08|NULL|NULL|6 x 43 lb pails|1.0430 @ 23.6 C
408|188a19|206820|Natural Raspberry Type Flavor - W.S.|5087|7/21/2008|7/17/2008|NULL|7/17/2008|Bridget McGowan|470.00|0.00|lbs|grams|lbs|Yes|NULL|N/A|1|Marcelino|98.00%|080717-1|1|250-G Jacketed Kettle|Net 1 x 470# Drum|NULL|Yes|Yes|3641|Seco po #2081|7/3/2008|080703-5|NULL|y|clear colorless liquid|char of raspberry|NULL|NULL|0.20% in 15% sugar water w/ 0.25% citric acid|char of raspberry|n|NULL|NULL|NULL|y|refractive index: 1.4320 @ 23.1 C|NULL|NULL|1 x 470 lb drum|1.0346 @ 22.8 C
409|201a43|210860|Artificial Butter Flavor - O.S. - K|4790|8/12/2008|8/7/2008|NULL|8/8/2008|Bridget McGowan|38.00|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Marcelino|98.00%|080807-2|1|5-G Pail|Net Weight = 1 x 38# pail|NULL|Yes|Yes|3873|Bunge Oils PO#4500354428|7/3/2008|080703-2|NULL|y|clear yellow liquid|char of butter|NULL|NULL|1.0% in soybean oil|char of butter|n|NULL|NULL|NULL|y|refractive index: 1.4575 @ 21.9 C|NULL|NULL|1 x 38 lb pail|0.9315 @22.0 C
410|201a43K|210859|Artificial Butter Flavor Key - K|4790|8/12/2008|8/7/2008|NULL|NULL|Bridget McGowan|7.75|0.00|lbs|grams|lbs|No|NULL|NULL|1|Marcelino|98.00%|080807-1|1|5-G Pail|Intermediate to 201a43|NULL|Yes|Yes|3869|Bunge Oils PO# 4500354428|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
411|105a50K|211090|Natural Apple Flavor Oils - O.S. - |0|NULL|NULL|NULL|NULL|NULL|68.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
413|136a18|210296|N&A Coconut Flavor - W.S.|5087|7/18/2008|7/21/2008|NULL|7/21/2008|Bridget McGowan|42.00|0.00|lbs|grams|lbs|Yes|NULL|N/A|2|Marcelino|98.50%|080721-1|1|5-G Pail|Net Weight = 2 x 42# pails|NULL|Yes|Yes|3673|Seco Golden PO#2087|2/12/2008|080212-3|NULL|y|clear colorless liquid|char of coconut|NULL|NULL|0.10% in 15% sugar water|char of coconut|n|NULL|NULL|NULL|y|refractive index: 1.4336 @ 22.3 C|NULL|NULL|2 x 42 lb pails|1.0205 @ 22.8 C
416|144a06|202650|Natural Fruit Punch Flavor - W.S. - K|4825|7/28/2008|7/23/2008|NULL|7/24/2008|Bridget McGowan|328.00|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Marcelino|98.00%|080723-1|1|50-G Wheels|Net Weight = 8 x 41# pails|NULL|Yes|Yes|3733|Country Pure Foods PO#30-1005745|7/3/2008|080723-1|NULL|y|cloudy yellow liquid|char of fruit punch|NULL|NULL|0.06% in 15% sugar water w/ 0.20% citric acid|char of fruit punch|n|NULL|NULL|NULL|y|refractive index: 1.4588 @ 22.0 C, lot #: 080723-1, DOM: 7-23-08|NULL|NULL|8 x 41 lb pails|1.0229 @ 21.9 C
417|250a16K|210882|Natural Yogurt Flavor WONF Powder -  - K|4860|8/5/2008|7/29/2008|NULL|7/31/2008|Bridget McGowan|400.00|0.00|lbs|lbs|lbs|Yes|NULL|NULL|7|Marcelino|98.00%|072908-2|1|Ribbon Blender|Net Weight = 56 x 50# cartons|NULL|Yes|Yes|3799|Dutch American Foods PO#05768|7/10/2008|080710-1|NULL|y|white cream colored free flowing powder|char of yogurt (new sample more fresh yogurt smell)|NULL|NULL|0.20% in 15% sugar water|char of yogurt (not as stong as 5-12-08 sample, similar to 7-10-08 sample in strength)|NULL|NULL|NULL|NULL|y|also compared this sample to the sample made on 5-12-08|NULL|2.38%|57 x 50 lb poly lined cartons|
418|250a03|210529|Natural Yogurt Type Flavor - PLATED - K|4860|7/30/2008|7/24/2008|NULL|7/25/2008|Bridget McGowan|274.00|0.00|lbs|lbs|lbs|No|NULL|NULL|2|Marcelino|98.00%|080725-1|1|Ribbon Blender|"Intermediate to 250a16K


Blend each batch in ribbon blender for 5 minutes"|NULL|Yes|Yes|3745|Dutch American Foods PO#05768|5/20/2008|080520-2|NULL|n|very pale yellow granular powder (standard white)|dairy, yogurt|NULL|NULL|0.10% in 15% sugar water|char of yogurt|n|NULL|NULL|NULL|y|lot #: 080725-1, DOM: 7-25-08|NULL|0.58%|11 x 50 lb cartons and 1 x 5 lb carton|
419|250a03K|210528|Natural Yogurt Type Key - K|4860|7/24/2008|7/24/2008|NULL|NULL|Bridget McGowan|5.58|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Marcelino|99.50%|080724-1|1|Stainless Steel mix pot|Intermediate to 250a03|NULL|Yes|Yes|3740|Dutch American Foods PO#05768|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
420|US-P7880|204900|Natural Pimiento Flavor - W.S. - N|4819|8/1/2008|8/5/2008|NULL|8/5/2008|Bridget McGowan|320.00|0.00|lbs|lbs|lbs|Yes|NULL|NULL|1|Marcelino|98.00%|080805-3|1|50-G Wheels|Net Weight = 8 x 40# pails|NULL|Yes|Yes|3859|Consumer Guild Foods PO#JB7238|4/9/2008|080409-1|NULL|y|red orange liquid w/ red pepper skin pieces|char of pimiento|NULL|NULL|taste direct|salty, tangy, char of pimiento|n|NULL|NULL|NULL|y|lot #: 080805-3, DOM: 8-5-08|NULL|NULL|8 x 40 lb pails|0.989 @ 20 C
421|361a70|210767|N&A Hazelnut Flavor Powder - PLATED - |0|NULL|NULL|NULL|NULL|NULL|200.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
422|361a64|209877|N&A Hazelnut Flavor Powder - PLATED|0|NULL|NULL|NULL|NULL|NULL|200.00|0.00|grams|lbs|grams|No|NULL|N/A|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
423|197a69|209684|N&A Vanilla Flavor - W.S. - K|5188|8/1/2008|7/28/2008|NULL|7/29/2008|Bridget McGowan|1892.00|0.00|lbs|lbs|grams|Yes|NULL|NULL|1|Marcelino|98.00%|080728-2|1|250-G Jacketed Kettle|Net 4 x 473# drums|NULL|Yes|Yes|3754|BGC Manufcturing PO#55875|5/22/2008|080522-1|NULL|y|clear brown liquid|char of vanilla|NULL|NULL|0.20% in 15% sugar water|char of vanilla|n|NULL|NULL|NULL|y|refractive index: 1.4093 @ 23.8 C|NULL|NULL|4 x 473 lb drums|1.0526 @ 22.8 C
424|197a128|210990|Natural Vanilla Flavor WONF -  - K|5194|7/25/2008|7/28/2008|NULL|7/28/2008|Bridget McGowan|48.00|0.00|lbs|lbs|grams|Yes|NULL|NULL|1|Marcelino|98.00%|080728-3|1|5-G Pail|Net 1 x 48# pail|NULL|Yes|Yes|0|NULL|6/10/2008|08-406|NULL|n|Clear brown liquid (standard lighter brown)|char of vanilla|NULL|NULL|0.20% in 12% sugar water|char of vanilla|n|NULL|NULL|NULL|y|refractive index: 1.1855 @ 23.4 C|NULL|NULL|1 x 48 lb pail|1.1855 @ 23.4 C
427|148a41|211106|Artificial Grape Flavor - O.S. - |0|NULL|NULL|NULL|NULL|NULL|125.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
429|105a38K|210307|Natural Apple Flavor|5230|8/4/2008|7/28/2008|NULL|NULL|Bridget McGowan|1.87|0.00|lbs|lbs|grams|No|NULL|N/A|1|Brandon Olson|98.00%|080728-1|1|Stainless Steel mix pot|Intermediate to 105a38 Natural Apple|NULL|Yes|Yes|3719|BioPharma Scientific PO#1114|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
430|197a133|211064|Natural Vanilla Type Flavor - O.S. - |5194|7/29/2008|7/25/2008|NULL|NULL|NULL|500.00|0.00|grams|grams|grams|No|NULL|NULL|1|kc|98.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
431|180a36|211065|Natural Peach Type Flavor - O.S. - |5197|7/29/2008|7/25/2008|NULL|NULL|NULL|255.00|0.00|grams|grams|grams|No|NULL|NULL|0|NULL|98.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
432|197a08KA|205850|N&A French Vanilla Flavor Key, 197a08 IA - W.S. - K|4762|7/30/2008|8/1/2008|NULL|NULL|Bridget McGowan|557.52|0.00|lbs|lbs|lbs|Yes|NULL|NULL|1|Marcelino|98.00%|080801-2|1|250-G Jacketed Kettle|"Net Weight = 14 x 38.05# pails 

1 x 24.82# pail

Combine with 197a08KB"|NULL|Yes|Yes|3815|Bay Valley Foods PO#240277|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
433|197a08KB|205860|N&A French Vanilla Flavor Key, 197a08 IB - W.S. - K|4762|7/30/2008|8/1/2008|NULL|NULL|Bridget McGowan|117.16|0.00|lbs|grams|lbs|No|NULL|NULL|1|Marcelino|98.00%|080801-1|1|50-G Wheels|"Net Weight = 14 x 7.95# pails 

1 x 5.86# pail 

Combine with 197a08KA for a total of 14 x 46# pails 
and 1 x 30.68# pail"|NULL|Yes|Yes|3805|Bay Valley Foods PO#240277|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
435|105a38|210308|Natural Apple Type Flavor Powder - SD - |0|NULL|NULL|NULL|NULL|NULL|23.33|0.00|lbs|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
437|180a30|210945|Natural Peach Type Flavor - W.S. - K|5194|8/4/2008|7/28/2008|NULL|7/29/2008|Bridget McGowan|52.00|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Jian|99.00%|080728-4|1|5-G Pail|Net Weight = 1 x 52# pails|NULL|Yes|Yes|0|Natural Factors PO#48501|7/11/2008|08-470|NULL|y|clear colorless liquid (standard separating- see yellow and clear separation line in pipet)|char of peach|NULL|NULL|0.20% in 15% sugar water with 0.20% citric acid|standard stronger, but feel due to separation- need to mix well before using|n|NULL|NULL|NULL|y|refractive index: 1.4730 @ 22.2 C, flash point: will not flash|NULL|NULL|1 x 52 lb pail|1.2397 @ 22.5 C
438|US-A5985|200280|Artificial Apple, Green Type Flavor - W.S. - K|4874|8/18/2008|8/5/2008|NULL|8/5/2008|Bridget McGowan|42.00|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Marcelino|99.00%|080805-2|1|5-G Pail|Net Weight = 1 x 42# pail|NULL|Yes|Yes|3837|Farley Sathers PO#91676|12/12/2007|071212-2|NULL|y|clear colorless liquid|char of green apple|NULL|NULL|0.20% in 15% sugar water w/ 0.20% citric acid|char of green apple|n|NULL|NULL|NULL|y|refractive index: 1.4321 @ 22.7 C|NULL|NULL|1 x 42 lb pail|1.0273 @ 23.0 C
439|US-A832|206430|Artificial Green Apple Flavor - W.S. - K|4874|8/18/2008|8/5/2008|NULL|NULL|Bridget McGowan|4.24|0.00|lbs|grams|lbs|No|NULL|NULL|1|Marcelino|99.00%|080805-1|1|Stainless Steel mix pot|Intermediate to US-A5985|NULL|Yes|Yes|3833|Farley Sathers PO#91676|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
440|US-G205|203030|N&A Grape Flavor - W.S. - K|4874|8/18/2008|8/8/2008|NULL|8/11/2008|Bridget McGowan|615.00|0.00|lbs|lbs|lbs|Yes|NULL|NULL|1|Marcelino|98.00%|080808-1|1|250-G Jacketed Kettle|Net Weight = 15 x 41# pails|NULL|Yes|Yes|3934|Farley Sathers PO#91682|NULL|NULL|NULL|NULL|clear colorless liquid|char of grape|NULL|NULL|0.20% in 15% sugar water|char of grape|n|NULL|NULL|NULL|y|no standard available- last made 2004, refractive index: 1.4399 @ 22.2 C|NULL|NULL|15 x 41 lb pails|1.0355 @ 23.6 C
442|US-G830K|211097|N&A Grape Flavor Key - O.S. - K|4874|8/18/2008|8/8/2008|NULL|NULL|Bridget McGowan|35.44|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Marcelino|98.00%|080808-2|1|Stainless Steel mix pot|Intermediate to US-G205|NULL|Yes|Yes|3927|Farley Sathers PO#91682|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
443|170a02|203900|N&A Maple Flavor Powder - SD - D|0|NULL|NULL|NULL|NULL|NULL|907.00|0.00|lbs|lbs|lbs|No|NULL|NULL|1|NULL|100.00%|NULL|1|NULL|"CONFIDENTIAL FORMULA FOR SPRAY DRYING AT H.B. TAYLOR 

FORMULA TO NET OUT 300 lbs OF FINISHED PRODUCT 

INLET TEMP 180C 

OUTLET TEMP 100C 

Manufcturing Instructions for Emulsion: 

1) Combine water and maltodextrin, mix well
2) Add capsul starch, mix well
3) Add Flavor Oil US-M302, mix well"|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
444|US-M302|206610|Artificial Maple Flavor - W.S.|5034|8/7/2008|7/29/2008|NULL|7/29/2008|Bridget McGowan|72.56|0.00|lbs|lbs|lbs|Yes|NULL|N/A|1|Marcelino|98.00%|080729-1|1|50-G Wheels|"Intermediate to 170a02

Pack in 2 x 36.28# pails"|NULL|Yes|Yes|3793|Insight Beverage PO#262603|7/31/2006|060731-1|NULL|n|black liquid|char of maple|NULL|NULL|0.20% in 15% sugar water|char of maple|n|NULL|NULL|NULL|y|NULL|NULL|NULL|2 x 36.28 lb|
445|091a30|211100|Artificial Taro Flavor Powder - PLATED|0|NULL|NULL|NULL|NULL|NULL|250.00|0.00|grams|lbs|grams|No|NULL|N/A|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
446|185a22|210069|Natural Pina Colada Flavor - W.S. - K|0|NULL|NULL|NULL|NULL|NULL|150.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
447|201a44|210862|Artificial Butter Flavor - O.S. - K|4790|8/21/2008|8/19/2008|NULL|8/20/2008|Bridget McGowan|38.00|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Marcelino|98.00%|080819-1|1|5-G Pail|Net Weight = 1 x 38# pail|NULL|Yes|Yes|4125|Bunge Oils PO#4500354434|7/16/2008|080716-2|NULL|y|clear very pale yellow liquid|char of butter|NULL|NULL|1% in soybean oil|char of butter|n|NULL|NULL|NULL|y|refractive index: 1.4665 @ 22.0 C|NULL|NULL|1 x 38 lb pail|0.9165 @ 22.2 C
448|174a54|211112|Natural Peppermint Flavor - O.S.|0|NULL|NULL|NULL|NULL|NULL|125.00|0.00|grams|lbs|grams|No|NULL|N/A|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
449|127a76|210996|Natural Cherry Type Flavor Powder - SD|0|NULL|NULL|NULL|NULL|NULL|3.33|0.00|lbs|lbs|grams|No|NULL|N/A|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
450|127a76K|210994|Natural Cherry Flavor Oils - O.S. - |0|NULL|NULL|NULL|NULL|NULL|91.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
451|197a133|211064|Natural Vanilla Type Flavor - O.S. - K|5194|8/18/2008|8/13/2008|NULL|8/14/2008|Bridget McGowan|41.00|0.00|lbs|grams|lbs|Yes|NULL|NULL|2|Marcelino|98.00%|080813-2|1|5-G Pail|Net Weight = 2 x 41# pails|NULL|Yes|Yes|0|Natural Factors PO#502227|7/25/2008|08-499|NULL|n|clear colorless liquid|char of vanilla|NULL|NULL|1 drop in 100 grams of 15% sugar water|char of vanilla|n|NULL|NULL|NULL|y|refractive index: 1.4742 @ 22.1 C, lot # 080813-2, DOM: 8-13-08|NULL|NULL|2 x 41 lb pails|0.987 @ 22.0 C
454|180a36|211065|Natural Peach Type Flavor - O.S. - |5194|8/19/2008|8/11/2008|NULL|8/11/2008|Bridget McGowan|39.00|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Marcelino|98.00%|080811-1|1|5-G Pail|Net Weight = 1 x 39# pail|NULL|Yes|Yes|0|Natural Factors PO#48572|7/10/2008|08-468|NULL|n|clear colorless liquid|char of peach|NULL|NULL|1 drop in 100 g 12% sugar water w/ 0.20% citric acid|char of peach|n|NULL|NULL|NULL|y|refractive index: 1.4469, lot #: 080811-1, DOM: 8-11-08|NULL|NULL|1 x 39 lb pail|0.9476 @ 22.5 C
455|188a40K|210809|Natural Raspberry Type Flavor Oils - O.S. - |0|NULL|NULL|NULL|NULL|NULL|32.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
457|US-B8883|206540|N&A Butter Flavor - O.S. - D|4790|8/21/2008|8/19/2008|NULL|8/20/2008|Bridget McGowan|838.00|0.00|lbs|lbs|lbs|Yes|NULL|NULL|1|Marcelino|98.50%|080819-3|1|250-G Jacketed Kettle|Net Weight = 2 x 419# drum|NULL|Yes|Yes|4153|Bunge Oils PO#4500361187|6/4/2008|080604-2|NULL|y|clear yellow liquid|char of butter|NULL|NULL|1% in soybean oil|char of butter|n|NULL|NULL|NULL|y|refractive index: 1.4684 @ 22.4 C|NULL|NULL|2 x 419 lb drums|0.9229 @ 22.3 C
459|US-B8883K|201050|N&A Butter Flavor - W.S. - K|4790|8/21/2008|8/19/2008|NULL|NULL|Bridget McGowan|74.51|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Marcelino|98.50%|080819-2|1|50-G Wheels|Intermediate to US-B8883|NULL|Yes|Yes|4141|Bunge Oils PO#4500361187|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
460|201a19|210066|Artificial Butter Flavor - O.S. - K|4790|8/15/2008|8/7/2008|NULL|8/8/2008|Bridget McGowan|342.00|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Marcelino|98.00%|080807-4|1|250-G Jacketed Kettle|Net Weight = 9 x 38# pails|NULL|Yes|Yes|3897|Bunge Oils PO#4500361339|1/29/2008|080129-1|NULL|y|clear colorless liquid|char of butter|NULL|NULL|1.0% in soybean oil|char of butter|n|NULL|NULL|NULL|y|refractive index: 1.4686 @ 22.4 C|NULL|NULL|9 x 38 lb pails|0.9211 @ 22.5 C
461|172a04|203980|N&A Toasted Marshmallow Flavor - W.S. - K|5094|8/14/2008|8/7/2008|NULL|8/7/2008|Bridget McGowan|43.00|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Marcelino|98.00%|080807-3|1|5-G Pail|Net Weight = 1 x 43# pail|NULL|Yes|Yes|3886|Sokol & Company PO#080108-009|8/30/2007|070830-1|NULL|y|clear colorless liquid|char of toasted marshmellow|NULL|NULL|0.20% in 15% sugar water|char of toasted marshmellow|n|NULL|NULL|NULL|y|refractive index: 1.4383 @ 23.1 C|NULL|NULL|1 x 43 lb pail|1.0450 @ 23.1 C
462|185a16|209676|Natural Pineapple Type Flavor - W.S. - K|5087|8/18/2008|8/11/2008|NULL|8/11/2008|Bridget McGowan|210.00|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Marcelino|98.00%|080811-3|1|50-G Wheels|Net Weight = 5 x 42# pails|NULL|Yes|Yes|3952|Seco Golden PO#2099|3/13/2008|080313-2|NULL|y|clear colorless liquid|char of pineapple|NULL|NULL|0.20% in 15% sugar water|char of pineapple|n|NULL|NULL|NULL|y|refractive index: 1.4311 @ 22.8 C|NULL|NULL|5 x 42 lb pails|1.0309 @ 22.6 C
463|127a22|206750|Natural Cherry Type Flavor - W.S. - K|5087|8/18/2008|8/11/2008|NULL|8/11/2008|Bridget McGowan|42.00|0.00|lbs|grams|lbs|Yes|NULL|NULL|2|Marcelino|98.00%|080811-2|1|50-G Wheels|Net Weight = 2 x 42# pails|NULL|Yes|Yes|3938|Seco Golden PO#2099|2/7/2008|080207-2|NULL|y|clear colorless liquid|cherry, benzaldehyde|NULL|NULL|0.20% in 15% sugar water|char of cherry|n|NULL|NULL|NULL|y|refractive index: 1.4326|NULL|NULL|2 x 42 lb pails|1.0358 @ 22.5 C
464|201a18|210005|Artificial Butter Flavor (No Diacety Added) -  - K|4790|9/3/2008|8/29/2008|NULL|8/29/2008|Bridget McGowan|129.00|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Marcelino|98.00%|080829-1|1|50-G Wheels|"Net Weight = 3 x 43# pails



3 pails on PO#4500365096"|NULL|Yes|Yes|4340|Bunge Oils PO#4500365096|8/6/2008|080806-1|NULL|y|clear pale yellow liquid|char of butter|NULL|NULL|0.20% in 0.60% salt water|char of butter|n|NULL|NULL|NULL|y|refractive index: 1.3970 @ 24.2 C|NULL|NULL|3 x 43 lb pails|1.0408 @ 24.1 C
465|201a01|200870|Natural Butter Type Flavor - O.S. - K|4790|8/14/2008|8/18/2008|NULL|8/18/2008|Bridget McGowan|38.00|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Marcelino|98.00%|080818-1A|1|5-G Pail|Net Weight = 1 x 38# pails|NULL|Yes|Yes|4101|Bunge Oils PO#4500360025|4/1/2008|080401-1|NULL|y|clear yellow liquid|char of butter|NULL|NULL|0.20% in 0.60% salt water|char of butter, new sample tastes more fresh|n|NULL|NULL|NULL|y|refractive index: 1.4600 @ 22.6 C, lot # 080818-1, DOM: 8-18-08|NULL|NULL|1 x 38 lb pail|0.9285 @ 22.8 C
466|140a11|209819|Natural Cranberry Type Flavor - K|4825|8/20/2008|8/12/2008|NULL|8/13/2008|Bridget McGowan|471.00|0.00|lbs|lbs|lbs|Yes|NULL|K Kosher Certifiable|6|Marcelino|99.00%|080812-3|1|250-G Jacketed Kettle|Net Weight = 6 x 471# drums|NULL|Yes|Yes|4005|Country Pure Foods PO#20-1006163|4/18/2008|080418-1|NULL|y|clear colorless liquid|char of cranberry|NULL|NULL|0.30% in 15% sugar water w/ 0.25% citric acid|char of cranberry|n|NULL|NULL|NULL|y|refractive index: 1.4308 @ 22.6 C|NULL|NULL|6 x 471 lb drums|1.0347 @ 23.0 C
467|140a11K|209880|Natural Cranberry Type Flavor Intermediate - W.S. - K|4825|8/20/2008|8/12/2008|NULL|NULL|Bridget McGowan|17.12|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|Marcelino|98.00%|080812-2|1|Stainless Steel mix pot|Intermediate to 140a11 Cranberry|NULL|Yes|Yes|4000|Country Pure Foods PO#20-1006163|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
468|250a16K|210882|Natural Yogurt Flavor -  - K|4860|8/26/2008|8/21/2008|NULL|8/22/2008|Bridget McGowan|400.00|0.00|lbs|lbs|lbs|Yes|NULL|NULL|7|Marcelino|98.00%|080821-2|1|Ribbon Blender|Net Weight = 18 x 150# drums and 1 x 100# drum|NULL|Yes|Yes|4371|Dutch American PO#05826|7/29/2008|080729-2|NULL|y|white cream colored free flowing powder|char of yogurt|NULL|NULL|1.2% in 15% sugar water|char of yogurt|NULL|NULL|NULL|NULL|y|lot #: 080821-2|NULL|2.83%|18 x 150 lb & 1 x 100 lb poly lined fiber drums|
